date,entry_time,spot_at_entry,spot_at_close,vix,expiry,ce_strike,pe_strike,ce_entry_prem,pe_entry_prem,ce_exit_prem,pe_exit_prem,ce_stopped,pe_stopped,ce_exit_time,pe_exit_time,lots_per_leg,total_premium_collected,gross_pnl,total_costs,net_pnl,strike_dist,sl_mult,vix_filter,combo
2026-01-06,09:30,26178.5,26174.7,10.07,2026-01-06,26300,26100,8.85,14.15,20.9,0.05,True,False,09:56,15:25,4,23.0,533.0,105.28,427.72,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-01-13,09:30,25766.8,25714.2,11.25,2026-01-13,25850,25650,32.9,26.25,0.05,0.05,False,False,15:25,15:25,4,59.15,15353.0,116.17,15236.83,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-01-20,09:30,25490.3,25225.3,11.97,2026-01-20,25600,25400,22.15,22.2,0.05,45.4,False,True,15:25,13:40,4,44.35,-286.0,115.96,-401.96,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-01-27,09:30,24944.4,25234.1,14.83,2026-01-27,25050,24850,58.25,47.85,121.65,0.05,True,False,09:38,15:25,4,106.1,-4056.0,147.48,-4203.48,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-02-03,09:30,25773.7,25714.8,13.84,2026-02-03,25850,25650,102.5,85.0,0.1,0.05,False,False,15:25,15:25,4,187.5,48711.0,163.38,48547.62,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-02-10,09:30,25917.5,25916.8,11.97,2026-02-10,26000,25800,17.35,13.05,0.05,0.1,False,False,15:25,15:25,4,30.4,7865.0,105.6,7759.4,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-02-17,09:30,25591.0,25716.0,13.26,2026-02-17,25700,25500,14.7,21.9,30.45,0.05,True,False,09:44,15:25,4,36.6,1586.0,111.39,1474.61,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-02-24,09:30,25534.0,25460.2,14.17,2026-02-24,25650,25450,22.9,27.65,0.1,57.9,False,True,15:25,12:23,4,50.55,-1937.0,119.69,-2056.69,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-03-02,09:30,24927.1,24849.8,15.03,2026-03-02,25050,24850,40.2,63.8,0.05,134.5,False,True,15:25,12:14,4,104.0,-7943.0,148.2,-8091.2,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-03-10,09:30,24133.3,24286.2,20.82,2026-03-10,24250,24050,42.6,54.2,12.6,0.05,False,False,15:25,15:25,5,96.8,27348.75,140.72,27208.03,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-03-17,09:30,23366.7,23558.8,21.1,2026-03-17,23450,23250,45.4,42.3,92.4,0.05,True,False,09:49,15:25,5,87.7,-1543.75,148.07,-1691.82,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-03-24,09:30,22848.2,22958.4,25.14,2026-03-24,22950,22750,59.5,66.95,139.0,137.65,True,True,12:52,10:09,5,126.45,-48815.0,192.51,-49007.51,100,2.0,off,09:30_d100_vixoff_sl2.0
2026-04-28,09:30,24109.5,24016.5,0.0,2026-04-28,24200,24000,22.5,20.95,0.05,43.25,False,True,15:25,12:32,5,43.45,48.75,120.63,-71.88,100,2.0,off,09:30_d100_vixoff_sl2.0
2020-03-05,09:30,11274.9,11258.0,22.85,2020-03-05,11350,11150,14.9,8.45,37.85,0.05,True,False,11:01,15:25,54,23.35,-19642.5,161.74,-19804.24,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-03-12,09:30,9949.8,9630.6,30.66,2020-03-12,10050,9850,32.9,37.9,0.15,101.45,False,True,15:25,10:53,61,70.8,-46970.0,316.0,-47286.0,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-03-19,09:30,7914.0,8267.9,63.5,2020-03-19,8000,7800,99.85,127.4,271.95,0.05,True,False,11:06,15:25,77,227.25,-86143.75,945.95,-87089.7,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-03-26,09:30,8476.5,8653.5,79.36,2020-03-26,8600,8400,83.85,122.4,219.4,0.15,True,False,10:22,15:25,72,206.25,-23940.0,795.22,-24735.22,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-04-01,09:30,8455.6,8262.6,64.23,2020-04-01,8550,8350,28.4,40.6,0.05,104.15,False,True,15:25,10:59,72,69.0,-63360.0,353.46,-63713.46,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-04-09,09:30,8992.4,9098.5,50.79,2020-04-09,9100,8900,43.6,57.9,9.75,0.05,False,False,15:25,15:25,68,101.5,155890.0,345.88,155544.12,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-04-16,09:30,8835.3,9016.6,49.51,2020-04-16,8950,8750,23.8,38.05,67.35,0.1,True,False,09:40,15:25,69,61.85,-9660.0,297.04,-9957.04,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-04-23,09:30,9216.0,9302.9,42.18,2020-04-23,9300,9100,15.0,20.5,12.4,0.05,False,False,15:25,15:25,66,35.5,38032.5,186.38,37846.12,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-04-30,09:30,9783.9,9851.9,32.8,2020-04-30,9900,9700,6.7,21.1,16.85,0.1,True,False,10:05,15:25,62,27.8,16817.5,167.03,16650.47,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-05-07,09:30,9202.8,9213.0,41.52,2020-05-07,9300,9100,16.65,22.15,0.05,0.05,False,False,15:25,15:25,66,38.8,63855.0,185.03,63669.97,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-05-14,09:30,9267.8,9150.2,37.35,2020-05-14,9350,9150,12.85,7.3,0.1,21.35,False,True,15:25,14:13,66,20.15,-2145.0,157.17,-2302.17,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-05-21,09:30,9114.4,9102.2,34.34,2020-05-21,9200,9000,5.55,6.7,0.1,0.1,False,False,15:25,15:25,67,12.25,20183.75,123.57,20060.18,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-06-04,09:30,10091.2,10030.8,29.12,2020-06-04,10200,10000,6.1,16.25,0.05,42.4,False,True,15:25,12:15,60,22.35,-30150.0,170.13,-30320.13,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-06-11,09:30,10067.5,9910.1,29.41,2020-06-11,10150,9950,13.05,9.3,0.1,23.35,False,True,15:25,12:44,61,22.35,-1677.5,158.51,-1836.01,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-06-25,09:30,10256.1,10284.4,30.4,2020-06-25,10350,10150,10.7,21.7,31.15,0.15,True,False,10:34,15:25,60,32.4,1650.0,184.01,1465.99,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-07-02,09:30,10512.2,10563.6,27.48,2020-07-02,10600,10400,8.5,10.55,0.05,0.05,False,False,15:25,15:25,58,19.05,27477.5,133.54,27343.96,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-07-09,09:30,10747.5,10833.5,25.82,2020-07-09,10850,10650,5.95,10.2,0.1,0.05,False,False,15:25,15:25,57,16.15,22800.0,127.05,22672.95,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-07-16,09:30,10606.4,10728.0,26.51,2020-07-16,10700,10500,8.6,10.05,25.5,0.05,True,False,15:01,15:25,58,18.65,-10005.0,149.13,-10154.13,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-08-06,09:30,11137.6,11206.8,23.08,2020-08-06,11250,11050,7.45,17.1,21.2,0.05,True,False,12:27,15:25,55,24.55,4537.5,155.14,4382.36,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-10-22,09:30,11884.5,11902.2,22.9,2020-10-22,12000,11800,9.1,21.05,0.05,0.05,False,False,15:25,15:25,51,30.15,38313.75,148.83,38164.92,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-10-29,09:30,11635.4,11670.7,23.42,2020-10-29,11750,11550,10.45,22.55,0.05,0.05,False,False,15:25,15:25,52,33.0,42770.0,155.15,42614.85,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-11-05,09:30,12033.2,12127.6,21.87,2020-11-05,12150,11950,5.75,17.25,0.05,0.05,False,False,15:25,15:25,51,23.0,29197.5,135.94,29061.56,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-11-12,09:30,12715.5,12693.0,21.29,2020-11-12,12800,12600,14.2,11.7,0.05,0.05,False,False,15:25,15:25,48,25.9,30960.0,138.42,30821.58,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-11-26,09:30,12896.6,13015.0,19.76,2020-11-26,13000,12800,8.0,16.95,0.1,43.35,False,True,15:25,12:06,47,24.95,-21737.5,158.57,-21896.07,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-12-03,09:30,13162.7,13136.6,18.72,2020-12-03,13250,13050,7.65,12.35,0.05,0.05,False,False,15:25,15:25,46,20.0,22885.0,126.99,22758.01,100,2.5,off,09:30_d100_vixoff_sl2.5
2020-12-10,09:30,13450.3,13481.5,18.19,2020-12-10,13550,13350,7.6,11.4,0.05,0.05,False,False,15:25,15:25,45,19.0,21262.5,124.69,21137.81,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-01-07,09:30,14221.7,14148.5,20.45,2021-01-07,14300,14100,8.7,8.1,0.05,0.05,False,False,15:25,15:25,43,16.8,17952.5,119.99,17832.51,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-01-14,09:30,14508.0,14597.5,23.48,2021-01-14,14600,14400,10.85,10.8,0.15,0.05,False,False,15:25,15:25,42,21.65,22522.5,126.65,22395.85,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-01-28,09:30,13850.3,13819.8,24.64,2021-01-28,13950,13750,16.85,25.25,0.05,0.05,False,False,15:25,15:25,44,42.1,46200.0,159.95,46040.05,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-02-04,09:30,14743.3,14889.5,23.83,2021-02-04,14850,14650,11.6,25.5,30.95,0.1,True,False,12:29,15:25,41,37.1,6201.25,162.34,6038.91,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-02-11,09:30,15109.1,15176.6,24.18,2021-02-11,15200,15000,14.75,22.75,0.05,0.05,False,False,15:25,15:25,40,37.5,37400.0,147.49,37252.51,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-02-18,09:30,15218.1,15120.2,21.38,2021-02-18,15300,15100,10.6,13.9,0.05,36.35,False,True,15:25,12:25,40,24.5,-11900.0,145.24,-12045.24,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-02-25,09:30,15144.9,15103.8,23.55,2021-02-25,15250,15050,12.75,16.15,0.05,0.1,False,False,15:25,15:25,40,28.9,28750.0,135.35,28614.65,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-03-04,09:30,15063.8,15087.1,23.39,2021-03-04,15150,14950,20.5,32.05,53.65,0.1,True,False,11:40,15:25,40,52.55,-1200.0,192.63,-1392.63,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-03-10,09:30,15175.0,15168.1,21.49,2021-03-10,15300,15100,8.7,20.2,0.05,0.05,False,False,15:25,15:25,40,28.9,28800.0,135.33,28664.67,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-03-18,09:30,14833.0,14583.7,19.12,2021-03-18,14950,14750,13.6,20.85,0.1,56.25,False,True,15:25,13:14,41,34.45,-22447.5,170.02,-22617.52,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-03-25,09:30,14460.4,14346.4,22.49,2021-03-25,14550,14350,28.4,26.65,0.1,66.7,False,True,15:25,12:04,42,55.05,-12337.5,207.35,-12544.85,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-04-01,09:30,14784.5,14866.0,20.51,2021-04-01,14900,14700,12.45,23.45,0.05,0.05,False,False,15:25,15:25,41,35.9,36695.0,146.49,36548.51,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-04-08,09:30,14929.0,14877.5,20.05,2021-04-08,15050,14850,6.05,19.6,0.05,0.05,False,False,15:25,15:25,41,25.65,26188.75,131.63,26057.12,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-04-15,09:30,14556.8,14589.4,20.89,2021-04-15,14650,14450,14.75,20.3,0.05,53.45,False,True,15:25,09:39,42,35.05,-19372.5,171.43,-19543.93,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-04-22,09:30,14211.5,14398.7,23.43,2021-04-22,14300,14100,17.5,25.95,44.7,0.05,True,False,10:30,15:25,43,43.45,-1397.5,181.85,-1579.35,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-04-29,09:30,15020.0,14888.6,22.21,2021-04-29,15100,14900,17.1,16.55,0.05,45.85,False,True,15:25,09:55,40,33.65,-12250.0,162.4,-12412.4,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-05-06,09:30,14652.5,14733.2,21.78,2021-05-06,14750,14550,13.95,21.3,0.1,0.05,False,False,15:25,15:25,41,35.25,35977.5,145.58,35831.92,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-05-12,09:30,14767.6,14698.8,19.75,2021-05-12,14850,14650,14.3,11.0,0.1,0.1,False,False,15:25,15:25,41,25.3,25727.5,131.17,25596.33,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-05-20,09:30,14975.9,14920.0,19.03,2021-05-20,15100,14900,10.0,15.1,0.05,0.05,False,False,15:25,15:25,41,25.1,25625.0,130.84,25494.16,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-05-27,09:30,15286.5,15370.1,20.25,2021-05-27,15400,15200,7.5,16.6,0.15,0.05,False,False,15:25,15:25,40,24.1,23900.0,128.58,23771.42,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-06-03,09:30,15673.4,15688.9,15.74,2021-06-03,15750,15550,5.6,7.4,0.05,0.05,False,False,15:25,15:25,39,13.0,12577.5,112.38,12465.12,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-06-17,09:30,15703.8,15681.7,15.23,2021-06-17,15800,15600,9.4,11.95,0.05,0.05,False,False,15:25,15:25,39,21.35,20718.75,123.89,20594.86,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-06-24,09:30,15742.8,15793.7,15.47,2021-06-24,15850,15650,7.05,18.15,0.05,0.05,False,False,15:25,15:25,39,25.2,24472.5,129.19,24343.31,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-07-08,09:30,15874.9,15728.0,12.45,2021-07-08,15950,15750,5.25,5.5,0.05,14.05,False,True,15:25,12:17,38,10.75,-3182.5,114.8,-3297.3,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-09-02,09:30,17121.0,17233.8,14.08,2021-09-02,17200,17000,8.75,8.3,23.6,0.05,True,False,14:02,15:25,25,17.05,-4125.0,116.04,-4241.04,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-09-30,09:30,17663.2,17608.7,18.71,2021-09-30,17750,17550,19.2,17.1,0.05,0.25,False,False,15:25,15:25,25,36.3,22500.0,126.58,22373.42,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-10-07,09:30,17809.8,17797.2,16.46,2021-10-07,17900,17700,9.95,10.55,0.05,0.05,False,False,15:25,15:25,24,20.5,12240.0,111.83,12128.17,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-10-21,09:30,18293.1,18219.6,18.14,2021-10-21,18400,18200,17.75,18.95,0.1,49.75,False,True,15:25,10:40,24,36.7,-7890.0,138.84,-8028.84,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-10-28,09:30,18126.8,17862.9,17.03,2021-10-28,18250,18050,14.05,25.45,0.1,65.0,False,True,15:25,11:04,24,39.5,-15360.0,145.29,-15505.29,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-11-03,09:30,17967.0,17833.0,16.73,2021-11-03,18050,17850,15.85,13.45,0.1,33.65,False,True,15:25,12:31,24,29.3,-2670.0,128.27,-2798.27,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-11-11,09:30,17918.1,17885.7,15.74,2021-11-11,18000,17800,21.25,12.9,0.1,37.1,False,True,15:25,10:29,24,34.15,-1830.0,133.3,-1963.3,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-11-18,09:30,17855.2,17745.2,14.52,2021-11-18,17950,17750,17.3,15.3,0.05,40.35,False,True,15:25,10:19,24,32.6,-4680.0,132.85,-4812.85,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-11-25,09:30,17413.7,17547.0,16.54,2021-11-25,17500,17300,17.25,23.35,46.9,0.05,True,False,11:32,15:25,25,40.6,-3968.75,143.34,-4112.09,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-12-02,09:30,17238.3,17401.5,19.73,2021-12-02,17350,17150,12.45,32.4,33.5,0.05,True,False,15:03,15:25,23,44.85,6497.5,139.46,6358.04,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-12-09,09:30,17442.2,17502.7,16.59,2021-12-09,17550,17350,14.55,23.35,0.05,0.05,False,False,15:25,15:25,22,37.9,20790.0,123.91,20666.09,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-12-16,09:30,17311.8,17285.6,16.28,2021-12-16,17400,17200,20.45,15.7,0.05,0.05,False,False,15:25,15:25,23,36.15,20728.75,123.83,20604.92,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-12-23,09:30,17070.8,17051.3,16.22,2021-12-23,17150,16950,14.15,11.9,0.05,0.05,False,False,15:25,15:25,23,26.05,14921.25,115.61,14805.64,100,2.5,off,09:30_d100_vixoff_sl2.5
2021-12-30,09:30,17216.8,17229.0,16.6,2021-12-30,17300,17100,9.6,11.95,0.05,0.05,False,False,15:25,15:25,23,21.55,12333.75,111.95,12221.8,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-01-06,09:30,17711.3,17746.0,17.58,2022-01-06,17800,17600,17.4,13.7,0.05,0.05,False,False,15:25,15:25,18,31.1,13950.0,114.22,13835.78,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-01-13,09:30,18247.0,18258.5,17.35,2022-01-13,18350,18150,6.05,13.5,0.05,0.05,False,False,15:25,15:25,18,19.55,8752.5,106.86,8645.64,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-01-20,09:30,17889.6,17783.0,17.93,2022-01-20,18000,17800,9.55,14.25,0.05,36.4,False,True,15:25,11:25,18,23.8,-5692.5,116.84,-5809.34,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-01-27,09:30,16994.4,17149.3,23.14,2022-01-27,17100,16900,30.2,52.65,9.5,0.05,False,False,15:25,15:25,19,82.85,34817.5,152.09,34665.41,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-02-03,09:30,17736.5,17520.2,18.57,2022-02-03,17850,17650,8.0,15.25,0.05,39.95,False,True,15:25,11:46,18,23.25,-7537.5,117.2,-7654.7,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-02-10,09:30,17468.7,17587.0,18.72,2022-02-10,17550,17350,24.45,15.25,61.75,0.05,True,False,11:04,15:25,19,39.7,-10497.5,134.13,-10631.63,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-02-17,09:30,17334.5,17280.2,20.15,2022-02-17,17450,17250,20.8,35.9,0.05,0.05,False,False,15:25,15:25,19,56.7,26885.0,132.52,26752.48,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-02-24,09:30,16652.6,16217.8,29.19,2022-02-24,16750,16550,52.0,60.7,0.1,152.8,False,True,15:25,09:48,20,112.7,-20100.0,208.09,-20308.09,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-03-03,09:30,16680.3,16508.8,27.74,2022-03-03,16800,16600,25.35,43.5,0.05,109.45,False,True,15:25,13:10,19,68.85,-19308.75,163.78,-19472.53,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-03-10,09:30,16649.2,16566.3,24.9,2022-03-10,16750,16550,33.35,37.0,0.05,100.0,False,True,15:25,14:03,20,70.35,-14850.0,166.4,-15016.4,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-03-17,09:30,17197.8,17299.4,22.49,2022-03-17,17300,17100,25.0,34.0,0.15,0.05,False,False,15:25,15:25,19,59.0,27930.0,134.09,27795.91,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-03-24,09:30,17198.5,17197.3,25.0,2022-03-24,17300,17100,23.1,32.05,0.05,0.05,False,False,15:25,15:25,19,55.15,26148.75,131.48,26017.27,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-03-31,09:30,17504.6,17468.8,20.73,2022-03-31,17600,17400,12.1,15.4,0.05,0.05,False,False,15:25,15:25,19,27.5,13015.0,112.9,12902.1,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-04-07,09:30,17710.3,17655.2,19.45,2022-04-07,17800,17600,14.1,9.05,0.1,0.05,False,False,15:25,15:25,18,23.15,10350.0,109.17,10240.83,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-04-13,09:30,17653.1,17467.5,17.63,2022-04-13,17750,17550,6.95,11.0,0.05,30.05,False,True,15:25,10:03,18,17.95,-5467.5,111.84,-5579.34,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-04-21,09:30,17218.8,17400.1,18.21,2022-04-21,17300,17100,12.6,10.0,34.05,0.05,True,False,11:03,15:25,19,22.6,-5462.5,116.79,-5579.29,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-04-28,09:30,17122.7,17231.3,20.08,2022-04-28,17200,17000,19.25,13.75,49.35,0.05,True,False,13:04,15:25,19,33.0,-7790.0,127.0,-7917.0,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-05-05,09:30,16824.8,16669.2,20.45,2022-05-05,16900,16700,28.95,20.55,74.15,55.05,True,True,10:15,14:23,19,49.5,-37857.5,154.94,-38012.44,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-05-12,09:30,15894.6,15826.5,23.17,2022-05-12,16000,15800,34.9,33.2,0.05,0.05,False,False,15:25,15:25,20,68.1,34000.0,142.58,33857.42,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-05-19,09:30,15943.2,15828.5,23.19,2022-05-19,16050,15850,20.0,40.65,0.05,39.95,False,False,15:25,15:25,20,60.65,10325.0,146.19,10178.81,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-05-26,09:30,16083.0,16201.5,24.17,2022-05-26,16200,16000,13.8,33.8,0.1,86.4,False,True,15:25,10:29,20,47.6,-19450.0,147.29,-19597.29,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-06-02,09:30,16523.5,16637.4,20.28,2022-06-02,16600,16400,25.55,20.8,27.75,0.05,False,False,15:25,15:25,20,46.35,9275.0,133.36,9141.64,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-06-09,09:30,16317.9,16481.8,19.52,2022-06-09,16400,16200,17.15,16.5,44.5,0.05,True,False,14:43,15:25,20,33.65,-5450.0,128.1,-5578.1,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-06-16,09:30,15844.0,15348.2,21.02,2022-06-16,15950,15750,16.1,20.7,0.05,51.8,False,True,15:25,10:16,21,36.8,-7901.25,133.83,-8035.08,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-06-23,09:30,15518.5,15577.5,21.11,2022-06-23,15600,15400,28.9,23.35,0.05,58.7,False,True,15:25,13:08,21,52.25,-3412.5,146.91,-3559.41,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-06-30,09:30,15846.5,15735.9,22.26,2022-06-30,15950,15750,23.8,38.85,0.05,0.1,False,False,15:25,15:25,21,62.65,32812.5,140.96,32671.54,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-07-07,09:30,16086.6,16136.9,19.76,2022-07-07,16200,16000,18.05,28.45,0.05,0.05,False,False,15:25,15:25,20,46.5,23200.0,127.31,23072.69,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-07-14,09:30,16013.6,15948.0,18.34,2022-07-14,16100,15900,19.45,17.4,0.05,43.7,False,True,15:25,14:22,20,36.85,-3450.0,130.19,-3580.19,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-07-21,09:30,16516.8,16609.8,16.97,2022-07-21,16600,16400,12.35,9.9,5.4,0.05,False,False,15:25,15:25,20,22.25,8400.0,111.34,8288.66,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-07-28,09:30,16784.8,16922.0,17.53,2022-07-28,16900,16700,7.85,17.4,20.0,0.05,True,False,10:27,15:25,19,25.25,2470.0,115.6,2354.4,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-08-04,09:30,17457.4,17364.0,18.15,2022-08-04,17550,17350,15.7,13.6,0.05,34.05,False,True,15:25,11:16,19,29.3,-2280.0,121.29,-2401.29,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-08-11,09:30,17672.8,17638.7,19.12,2022-08-11,17750,17550,21.1,13.85,0.05,0.05,False,False,15:25,15:25,18,34.95,15682.5,116.67,15565.83,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-08-18,09:30,17873.2,17964.5,17.22,2022-08-18,17950,17750,18.1,11.4,6.7,0.05,False,False,15:25,15:25,18,29.5,10237.5,114.53,10122.97,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-08-25,09:30,17696.2,17508.2,17.71,2022-08-25,17800,17600,10.15,13.1,0.1,44.9,False,True,15:25,15:00,18,23.25,-9787.5,118.2,-9905.7,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-09-01,09:30,17560.6,17563.2,18.15,2022-09-01,17650,17450,28.75,28.75,73.0,0.05,True,False,10:22,15:25,18,57.5,-6997.5,145.61,-7143.11,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-09-08,09:30,17778.2,17800.1,18.6,2022-09-08,17900,17700,9.55,25.75,0.05,0.1,False,False,15:25,15:25,18,35.3,15817.5,116.9,15700.6,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-09-15,09:30,18063.8,17872.3,17.86,2022-09-15,18150,17950,18.1,19.2,0.05,49.25,False,True,15:25,09:59,18,37.3,-5400.0,128.0,-5528.0,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-09-22,09:30,17654.4,17636.0,19.4,2022-09-22,17750,17550,28.75,34.4,0.05,0.1,False,False,15:25,15:25,18,63.15,28350.0,134.63,28215.37,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-09-29,09:30,16975.0,16842.9,21.54,2022-09-29,17100,16900,16.25,27.15,0.05,70.0,False,True,15:25,12:36,19,43.4,-12658.75,138.35,-12797.1,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-10-06,09:30,17402.8,17317.0,19.63,2022-10-06,17500,17300,13.3,19.4,0.05,0.05,False,False,15:25,15:25,19,32.7,15485.0,116.4,15368.6,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-10-13,09:30,17070.8,17017.8,20.39,2022-10-13,17150,16950,20.45,17.15,0.05,0.05,False,False,15:25,15:25,19,37.6,17812.5,119.68,17692.82,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-10-20,09:30,17452.0,17565.2,17.43,2022-10-20,17550,17350,8.55,14.0,21.9,0.05,True,False,10:47,15:25,19,22.55,285.0,114.19,170.81,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-10-27,09:30,17769.9,17758.9,16.78,2022-10-27,17850,17650,13.0,7.95,0.1,0.05,False,False,15:25,15:25,18,20.95,9360.0,107.77,9252.23,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-11-03,09:30,18047.5,18048.0,16.36,2022-11-03,18150,17950,10.4,19.2,0.05,0.05,False,False,15:25,15:25,18,29.6,13275.0,113.26,13161.74,100,2.5,off,09:30_d100_vixoff_sl2.5
2022-11-10,09:30,18059.7,18036.8,16.05,2022-11-10,18150,17950,10.7,5.55,0.1,0.05,False,False,15:25,15:25,18,16.25,7245.0,104.77,7140.23,100,2.5,off,09:30_d100_vixoff_sl2.5
